Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Google Shopping / Google Product Category,Status
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14 Pro Max,,Case+Charm,Y2K-CNNM-14PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14 Pro Max,,Case Only,Y2K-CNNM-14PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14 Pro Max,,Grip Only,Y2K-CNNM-14PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14 Pro Max,,Charm Only,Y2K-CNNM-14PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14 Pro,,Case+Grip+Charm,Y2K-CNNM-14PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14 Pro,,Case+Grip,Y2K-CNNM-14PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14 Pro,,Case+Charm,Y2K-CNNM-14PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14 Pro,,Case Only,Y2K-CNNM-14PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14 Pro,,Grip Only,Y2K-CNNM-14PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14 Pro,,Charm Only,Y2K-CNNM-14PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14/13,,Case+Grip+Charm,Y2K-CNNM-1413-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14/13,,Case+Grip,Y2K-CNNM-1413-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14/13,,Case+Charm,Y2K-CNNM-1413-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14/13,,Case Only,Y2K-CNNM-1413-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14/13,,Grip Only,Y2K-CNNM-1413-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,iPhone 14/13,,Charm Only,Y2K-CNNM-1413-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/52fe41/7944614895/il_fullxfull.7944614895_hlgc.jpg,2,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Pearl Charm, Blue Puppy Coffee Time 3D Cover iPhone 17 16 15 14 13 Pro Max, Sanrio Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/993205/7944614897/il_fullxfull.7944614897_ozxg.jpg,3,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Pearl Charm, Blue Puppy Coffee Time 3D Cover iPhone 17 16 15 14 13 Pro Max, Sanrio Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/07dc0c/7944614909/il_fullxfull.7944614909_bviz.jpg,4,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Pearl Charm, Blue Puppy Coffee Time 3D Cover iPhone 17 16 15 14 13 Pro Max, Sanrio Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/c84765/7944614907/il_fullxfull.7944614907_tub3.jpg,5,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Pearl Charm, Blue Puppy Coffee Time 3D Cover iPhone 17 16 15 14 13 Pro Max, Sanrio Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/2cfce1/7944614903/il_fullxfull.7944614903_2mv7.jpg,6,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Pearl Charm, Blue Puppy Coffee Time 3D Cover iPhone 17 16 15 14 13 Pro Max, Sanrio Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/96896c/7944614961/il_fullxfull.7944614961_ki6t.jpg,7,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Pearl Charm, Blue Puppy Coffee Time 3D Cover iPhone 17 16 15 14 13 Pro Max, Sanrio Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-pearl-charm-blue-puppy-coffee-time-3d-cover-iphone-17-16-15-14-13-pro-max-sanrio-gift,,,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/65453590/r/il/7435b0/7896656314/il_fullxfull.7896656314_e9bf.jpg,8,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Pearl Charm, Blue Puppy Coffee Time 3D Cover iPhone 17 16 15 14 13 Pro Max, Sanrio Gift",,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Star Charm, Blue Puppy Puppy 3D Star Cover iPhone 17 16 15 14 13 Pro Max, Y2K Gift","<p>Shop our Kawaii Cinnamoroll MagSafe Case with Grip and Beaded Star Charm. This Blue Puppy Puppy 3D Star cover is perfect for iPhone 17 16 15 14 13 Pro Max users.</p>
<p>Embrace the Pastel Kawaii aesthetic with this dreamy Cinnamoroll MagSafe case set! 🎀</p>
<p>This isn't just a phone case; it's a high-tech statement piece. Featuring built-in MagSafe compatibility, this case allows for seamless magnetic charging and accessory attachment. The design showcases a high-quality 3D Puppy Puppy theme with adorable graphics, textured star accents on the camera bumper, and a nostalgic Y2K collage style that Sanrio fans will love.</p>
<p>The case is engineered with raised bezels to provide essential camera and screen protection. To complete the look, you can choose to add the matching handmade beaded wristlet lanyard, featuring iridescent pearls and baby blue star charms.</p>
<p><strong>Key Features</strong></p><ul><li>MagSafe Compatible: Fully integrated magnetic ring ensures a strong connection with all MagSafe chargers, wallets, and battery packs.</li></ul>
<p>3D Character Phone Grip: A large, sturdy grip featuring Cinnamoroll holding a polka-dot umbrella, providing better handling and a built-in stand.</p>
<p>Textured Camera Protection: The camera bezel is elevated and decorated with 3D embossed stars for a unique tactile feel and maximum lens safety.</p>
<p>Kawaii Collage Design: Includes high-definition prints of Cinnamoroll with glasses, donuts, and heartwarming quotes about luck and happiness.</p>
<p>Matching Charm Option: A stunning handmade wristlet with blue stars and pearls that keeps your phone securely attached to your wrist.</p>
<p>Shockproof Bumper: Soft, flexible TPU edges allow for easy installation while providing excellent drop protection.</p>
<p><strong>Device Compatibility</strong></p><ul><li>Available for the following iPhone models:</li></ul>
<p>iPhone 17 Series: iPhone 17, 17 Pro, 17 Pro Max</p>
<p>iPhone 16 Series: iPhone 16, 16 Pro, 16 Pro Max</p>
<p>iPhone 15 Series: iPhone 15, 15 Pro, 15 Pro Max</p>
<p>iPhone 14 Series: iPhone 14, 14 Pro, 14 Pro Max</p>
<p>iPhone 13 Series: iPhone 13</p>
<p>(Please Note: Plus and Mini models are NOT available for this design).</p>
<p><strong>What's Included</strong></p><ul><li>Choose your preferred bundle from the dropdown:</li></ul>
<p>Case + Charm: (The MagSafe Case + Large Character Grip + Wristlet)</p>
<p>Case Only: (The MagSafe Case + Large Character Grip)</p>
<p>Charm Only: (The Beaded Wristlet)</p>
<p><strong>️ The IPhoneCasesByTwily Promise</strong></p><p>At IPhoneCasesByTwily, we are catered to deliver the best quality cases while retaining the maximum protection available for your device. We believe your phone should be safe and cute. Every single order is hand-packaged with love by our team and includes a special free gift just for you!</p>
<p><strong>Shipping & Processing</strong></p><p>All orders are processed and ready to ship within 3-5 business days. We ship worldwide with tracking provided for every order, so you can follow your package's journey from our studio to your doorstep. Please allow standard carrier transit times for delivery.</p>",Y2KASE,Accessories > Phone Cases,Phone Case,"iPhone 17 Pro Max, y2kase, gift for her, cute iphone case, iphone case gift, sanrio, sanrio gift, sanrio iphone case, kuromi gift, blue iphone case, Cinnamoroll, Cinnamoroll magsafe, Cinnamoroll case",FALSE,Phone Model,iPhone 17 Pro Max,Style,Case+Grip+Charm,Y2K-CNNM-17PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,https://i.etsystatic.com/65453590/r/il/c9aaf8/7896641708/il_fullxfull.7896641708_edcl.jpg,1,"Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Star Charm, Blue Puppy Puppy 3D Star Cover iPhone 17 16 15 14 13 Pro Max, Y2K Gift","Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Star Charm, Blue ...","Shop the Kawaii Cinnamoroll MagSafe Case with Grip, Beaded Star Charm, Blue ... at Y2KASE — kawaii Y2K phone cases for iPhone.",Apparel & Accessories > Phone Cases,draft
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17 Pro Max,,Case+Grip,Y2K-CNNM-17PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17 Pro Max,,Case+Charm,Y2K-CNNM-17PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17 Pro Max,,Case Only,Y2K-CNNM-17PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17 Pro Max,,Grip Only,Y2K-CNNM-17PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17 Pro Max,,Charm Only,Y2K-CNNM-17PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17 Pro,,Case+Grip+Charm,Y2K-CNNM-17PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17 Pro,,Case+Grip,Y2K-CNNM-17PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17 Pro,,Case+Charm,Y2K-CNNM-17PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17 Pro,,Case Only,Y2K-CNNM-17PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17 Pro,,Grip Only,Y2K-CNNM-17PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17 Pro,,Charm Only,Y2K-CNNM-17PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17,,Case+Grip+Charm,Y2K-CNNM-17-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17,,Case+Grip,Y2K-CNNM-17-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17,,Case+Charm,Y2K-CNNM-17-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17,,Case Only,Y2K-CNNM-17-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17,,Grip Only,Y2K-CNNM-17-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 17,,Charm Only,Y2K-CNNM-17-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16 Pro Max,,Case+Grip+Charm,Y2K-CNNM-16PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16 Pro Max,,Case+Grip,Y2K-CNNM-16PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16 Pro Max,,Case+Charm,Y2K-CNNM-16PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16 Pro Max,,Case Only,Y2K-CNNM-16PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16 Pro Max,,Grip Only,Y2K-CNNM-16PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16 Pro Max,,Charm Only,Y2K-CNNM-16PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16 Pro,,Case+Grip+Charm,Y2K-CNNM-16PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16 Pro,,Case+Grip,Y2K-CNNM-16PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16 Pro,,Case+Charm,Y2K-CNNM-16PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16 Pro,,Case Only,Y2K-CNNM-16PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16 Pro,,Grip Only,Y2K-CNNM-16PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16 Pro,,Charm Only,Y2K-CNNM-16PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16,,Case+Grip+Charm,Y2K-CNNM-16-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16,,Case+Grip,Y2K-CNNM-16-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16,,Case+Charm,Y2K-CNNM-16-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16,,Case Only,Y2K-CNNM-16-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16,,Grip Only,Y2K-CNNM-16-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 16,,Charm Only,Y2K-CNNM-16-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15 Pro Max,,Case+Grip+Charm,Y2K-CNNM-15PM-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15 Pro Max,,Case+Grip,Y2K-CNNM-15PM-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15 Pro Max,,Case+Charm,Y2K-CNNM-15PM-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15 Pro Max,,Case Only,Y2K-CNNM-15PM-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15 Pro Max,,Grip Only,Y2K-CNNM-15PM-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15 Pro Max,,Charm Only,Y2K-CNNM-15PM-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15 Pro,,Case+Grip+Charm,Y2K-CNNM-15PR-CGC,0,shopify,3,deny,manual,409.89,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15 Pro,,Case+Grip,Y2K-CNNM-15PR-CG,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15 Pro,,Case+Charm,Y2K-CNNM-15PR-CC,0,shopify,3,deny,manual,350.11,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15 Pro,,Case Only,Y2K-CNNM-15PR-CO,0,shopify,3,deny,manual,261.86,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15 Pro,,Grip Only,Y2K-CNNM-15PR-GO,0,shopify,3,deny,manual,170.76,TRUE,TRUE,,,,,,,
kawaii-cinnamoroll-magsafe-case-with-grip-beaded-star-charm-blue-puppy-puppy-3d-star-cover-iphone-17-16-15-14-13-pro-max-y2k-gift,,,,,,,,,iPhone 15 Pro,,Charm Only,Y2K-CNNM-15PR-CHO,0,shopify,3,deny,manual,113.82,TRUE,TRUE,,,,,,,
